step,action,reward,balance,shares_held,portfolio_value,price,timestamp
2012,1.0,0.00016709257076636278,0.0,0.23111005638526966,16212.372766527229,70150.01,2024-03-29 12:00:00
2013,1.0,0.006394584150124137,0.0,0.23111005638526966,16276.31860802847,70426.7,2024-03-29 13:00:00
2014,1.0,-0.008432512627329197,0.0,0.23111005638526966,16191.993481755178,70061.83,2024-03-29 14:00:00
2015,1.0,-0.02037997810222241,0.0,0.23111005638526966,15988.193700732954,69180.0,2024-03-29 15:00:00
2016,1.0,-8.158184990388691e-05,0.0,0.23111005638526966,15987.377882233915,69176.47,2024-03-29 16:00:00
2017,1.0,0.0052651493045690586,0.0,0.23111005638526966,16040.029375279606,69404.29,2024-03-29 17:00:00
2018,1.0,0.0025350462084899844,0.0,0.23111005638526966,16065.379837364506,69513.98,2024-03-29 18:00:00
2019,1.0,0.003513103967112693,0.0,0.23111005638526966,16100.510877035633,69665.99,2024-03-29 19:00:00
2020,1.0,-0.0011647946841818338,0.0,0.23111005638526966,16088.862930193814,69615.59,2024-03-29 20:00:00
2021,1.0,-0.004520512702895758,0.0,0.23111005638526966,16043.657803164857,69419.99,2024-03-29 21:00:00
2022,1.0,0.008967301297804806,0.0,0.23111005638526966,16133.330816142905,69808.0,2024-03-29 22:00:00
2023,1.0,0.0009831421798628072,0.0,0.23111005638526966,16143.162237941533,69850.54,2024-03-29 23:00:00
2024,1.0,0.0019034224243889184,0.0,0.23111005638526966,16162.196462185422,69932.9,2024-03-30 00:00:00
2025,1.0,0.000997702113415653,0.0,0.23111005638526966,16172.173483319579,69976.07,2024-03-30 01:00:00
2026,1.0,-0.0009722800072129757,0.0,0.23111005638526966,16162.450683247449,69934.0,2024-03-30 02:00:00
2027,1.0,-0.0036979920122206748,0.0,0.23111005638526966,16125.470763125242,69773.99,2024-03-30 03:00:00
2028,1.0,0.00680688449071531,0.0,0.23111005638526966,16193.539608032395,70068.52,2024-03-30 04:00:00
2029,1.0,-0.0014261801579536042,0.0,0.23111005638526966,16179.27780645286,70006.81,2024-03-30 05:00:00
2030,1.0,-0.0010818261739394075,0.0,0.23111005638526966,16168.459544713465,69960.0,2024-03-30 06:00:00
2031,1.0,-0.0024918286279460517,0.0,0.23111005638526966,16143.541258434005,69852.18,2024-03-30 07:00:00
2032,1.0,0.0026307257718335675,0.0,0.23111005638526966,16169.84851615234,69966.01,2024-03-30 08:00:00
2033,1.0,0.0009775955385097404,0.0,0.23111005638526966,16179.624471537438,70008.31,2024-03-30 09:00:00
2034,1.0,0.0007830008710332549,0.0,0.23111005638526966,16187.45448024777,70042.19,2024-03-30 10:00:00
2035,1.0,0.0032669717570623104,0.0,0.23111005638526966,16220.124197818393,70183.55,2024-03-30 11:00:00
2036,1.0,0.0008167429392653503,0.0,0.23111005638526966,16228.291627211047,70218.89,2024-03-30 12:00:00
2037,1.0,-0.0016371836394331693,0.0,0.23111005638526966,16211.919790816715,70148.05,2024-03-30 13:00:00
2038,1.0,-0.0025431350604636464,0.0,0.23111005638526966,16186.488440212079,70038.01,2024-03-30 14:00:00
2039,1.0,-0.0008786804343764743,0.0,0.23111005638526966,16177.701635868314,69999.99,2024-03-30 15:00:00
2040,1.0,0.00411768787461624,0.0,0.23111005638526966,16218.878514614476,70178.16,2024-03-30 16:00:00
2041,1.0,-0.003285229451516716,0.0,0.23111005638526966,16186.02622009931,70036.01,2024-03-30 17:00:00
2042,1.0,-0.002567632726440206,0.0,0.23111005638526966,16160.349892834907,69924.91,2024-03-30 18:00:00
2043,1.0,-0.0006602814310928807,0.0,0.23111005638526966,16153.747078523978,69896.34,2024-03-30 19:00:00
2044,1.0,-0.0019376267127339814,0.0,0.23111005638526966,16134.370811396639,69812.5,2024-03-30 20:00:00
2045,1.0,-0.002089697129835622,0.0,0.23111005638526966,16113.473840098282,69722.08,2024-03-30 21:00:00
2046,1.0,-2.7039876596973046e-05,0.0,0.23111005638526966,16113.203441332313,69720.91,2024-03-30 22:00:00
2047,1.0,-0.0032061898122332424,0.0,0.23111005638526966,16081.14154320998,69582.18,2024-03-30 23:00:00
2048,1.0,0.006704733845793089,0.0,0.23111005638526966,16148.188881667911,69872.29,2024-03-31 00:00:00
2049,1.0,0.003957759715597786,0.0,0.23111005638526966,16187.766478823889,70043.54,2024-03-31 01:00:00
2050,1.0,-0.001237132131830367,0.0,0.23111005638526966,16175.395157505585,69990.01,2024-03-31 02:00:00
2051,1.0,-0.00169634781386776,0.0,0.23111005638526966,16158.431679366908,69916.61,2024-03-31 03:00:00
2052,1.0,0.004608334524322163,0.0,0.23111005638526966,16204.51502461013,70116.01,2024-03-31 04:00:00
2053,1.0,0.00530698022477518,0.0,0.23111005638526966,16257.584826857881,70345.64,2024-03-31 05:00:00
2054,1.0,-0.003019221776617269,0.0,0.23111005638526966,16227.392609091708,70215.0,2024-03-31 06:00:00
2055,1.0,0.002004417519029448,0.0,0.23111005638526966,16247.436784282003,70301.73,2024-03-31 07:00:00
2056,1.0,-0.0008257562314645838,0.0,0.23111005638526966,16239.179221967357,70266.0,2024-03-31 08:00:00
2057,1.0,-0.0009401557093749943,0.0,0.23111005638526966,16229.777664873607,70225.32,2024-03-31 09:00:00
2058,1.0,0.0009660400356900936,0.0,0.23111005638526966,16239.438065230508,70267.12,2024-03-31 10:00:00
2059,1.0,0.0023774291500354592,0.0,0.23111005638526966,16263.212356730863,70369.99,2024-03-31 11:00:00
2060,1.0,0.003004661843064787,0.0,0.23111005638526966,16293.25897516151,70500.0,2024-03-31 12:00:00
2061,1.0,0.0019873153748570984,0.0,0.23111005638526966,16313.132128910082,70585.99,2024-03-31 13:00:00
2062,1.0,-0.0011673368948022472,0.0,0.23111005638526966,16301.458759962059,70535.48,2024-03-31 14:00:00
2063,1.0,-0.003567183720306457,0.0,0.23111005638526966,16265.786922758994,70381.13,2024-03-31 15:00:00
2064,1.0,0.002035617376641494,0.0,0.23111005638526966,16286.14309652541,70469.21,2024-03-31 16:00:00
2065,1.0,0.0009221291249770729,0.0,0.23111005638526966,16295.36438777518,70509.11,2024-03-31 17:00:00
2066,1.0,0.008030843349331917,0.0,0.23111005638526966,16375.6728212685,70856.6,2024-03-31 18:00:00
2067,1.0,0.003857226841070042,0.0,0.23111005638526966,16414.2450896792,71023.5,2024-03-31 19:00:00
2068,1.0,-0.004240869534669764,0.0,0.23111005638526966,16371.836394332502,70840.0,2024-03-31 20:00:00
2069,1.0,0.00036977609021651004,0.0,0.23111005638526966,16375.534155234667,70856.0,2024-03-31 21:00:00
2070,1.0,0.0026346546427919748,0.0,0.23111005638526966,16401.880701662587,70970.0,2024-03-31 22:00:00
2071,1.0,0.0071646428579995695,0.0,0.23111005638526966,16473.527130242583,71280.01,2024-03-31 23:00:00
2072,1.0,-0.00293856436693859,0.0,0.23111005638526966,16444.141486573197,71152.86,2024-04-01 00:00:00
2073,1.0,-0.00771006259106889,0.0,0.23111005638526966,16367.040860662508,70819.25,2024-04-01 01:00:00
2074,1.0,0.00110308829912683,0.0,0.23111005638526966,16378.071743653776,70866.98,2024-04-01 02:00:00
2075,1.0,-0.006447277242979908,0.0,0.23111005638526966,16313.598971223977,70588.01,2024-04-01 03:00:00
2076,1.0,-0.003652001110999845,0.0,0.23111005638526966,16277.078960113979,70429.99,2024-04-01 04:00:00
2077,1.0,-0.029177875728696744,0.0,0.23111005638526966,15985.300202827011,69167.48,2024-04-01 05:00:00
2078,1.0,0.010341712803128213,0.0,0.23111005638526966,16088.717330858293,69614.96,2024-04-01 06:00:00
2079,1.0,-0.000462682332883378,0.0,0.23111005638526966,16084.09050752946,69594.94,2024-04-01 07:00:00
2080,1.0,-0.004767800463228195,0.0,0.23111005638526966,16036.412502897178,69388.64,2024-04-01 08:00:00
2081,1.0,0.0001469859958609959,0.0,0.23111005638526966,16037.882362855788,69395.0,2024-04-01 09:00:00
2082,1.0,0.003674881006582109,0.0,0.23111005638526966,16074.631172921609,69554.01,2024-04-01 10:00:00
2083,1.0,-0.0021724345300215644,0.0,0.23111005638526966,16052.906827621393,69460.01,2024-04-01 11:00:00
2084,1.0,0.00880806646895562,0.0,0.23111005638526966,16140.98749231095,69841.13,2024-04-01 12:00:00
2085,1.0,0.0008983247891694191,0.0,0.23111005638526966,16149.970740202643,69880.0,2024-04-01 13:00:00
2086,1.0,-0.022508501721530412,0.0,0.23111005638526966,15924.88572298734,68906.07,2024-04-01 14:00:00
2087,1.0,-0.01545941389172367,0.0,0.23111005638526966,15770.291584070103,68237.15,2024-04-01 15:00:00
2088,1.0,0.00760375196513196,0.0,0.23111005638526966,15846.329103721422,68566.16,2024-04-01 16:00:00
2089,1.0,0.004248958386642881,0.0,0.23111005638526966,15888.818687587851,68750.01,2024-04-01 17:00:00
2090,1.0,0.004092727988527076,0.0,0.23111005638526966,15929.745967473122,68927.1,2024-04-01 18:00:00
2091,1.0,0.016660955074870254,0.0,0.23111005638526966,16096.355518221824,69648.01,2024-04-01 19:00:00
2092,1.0,0.0018962580126411922,0.0,0.23111005638526966,16115.318098348236,69730.06,2024-04-01 20:00:00
2093,1.0,-0.0033293714722862204,0.0,0.23111005638526966,16082.024383625374,69586.0,2024-04-01 21:00:00
2094,1.0,0.002907133399270242,0.0,0.23111005638526966,16111.095717618076,69711.79,2024-04-01 22:00:00
2095,1.0,-0.0014326512395320605,0.0,0.23111005638526966,16096.769205222756,69649.8,2024-04-01 23:00:00
2096,1.0,-0.0069499416156179,0.0,0.23111005638526966,16027.269789066577,69349.08,2024-04-02 00:00:00
2097,1.0,0.0009715866770435241,0.0,0.23111005638526966,16036.985655837012,69391.12,2024-04-02 01:00:00
2098,1.0,-0.05535363182494857,0.0,0.23111005638526966,15483.449337587526,66996.0,2024-04-02 02:00:00
2099,1.0,-0.006749106976619078,0.0,0.23111005638526966,15415.958267821336,66703.97,2024-04-02 03:00:00
2100,1.0,-0.0025858904208947934,0.0,0.23111005638526966,15390.099363612388,66592.08,2024-04-02 04:00:00
2101,1.0,0.0039882662430405615,0.0,0.23111005638526966,15429.982026042793,66764.65,2024-04-02 05:00:00
2102,1.0,0.0023647180969341205,0.0,0.23111005638526966,15453.629207012134,66866.97,2024-04-02 06:00:00
2103,1.0,-0.009509485490084625,0.0,0.23111005638526966,15358.534352111288,66455.5,2024-04-02 07:00:00
2104,1.0,-0.0049799594949898164,0.0,0.23111005638526966,15308.73475716139,66240.02,2024-04-02 08:00:00
2105,1.0,-0.0036811209781044455,0.0,0.23111005638526966,15271.923547380346,66080.74,2024-04-02 09:00:00
2106,1.0,-0.002235758685471228,0.0,0.23111005638526966,15249.565960525633,65984.0,2024-04-02 10:00:00
2107,1.0,-0.008350237447256222,0.0,0.23111005638526966,15166.063586053071,65622.69,2024-04-02 11:00:00
2108,1.0,-0.006404059662435793,0.0,0.23111005638526966,15102.022989428713,65345.59,2024-04-02 12:00:00
2109,1.0,-0.0028054449744608066,0.0,0.23111005638526966,15073.968539684105,65224.2,2024-04-02 13:00:00
2110,1.0,0.011049602905836037,0.0,0.23111005638526966,15184.464568742465,65702.31,2024-04-02 14:00:00
2111,1.0,-0.018773300990231657,0.0,0.23111005638526966,14996.731558840149,64890.0,2024-04-02 15:00:00
2112,1.0,0.015112517697089243,0.0,0.23111005638526966,15147.856735811041,65543.91,2024-04-02 16:00:00
2113,1.0,0.001481415461429242,0.0,0.23111005638526966,15162.670890425334,65608.01,2024-04-02 17:00:00
2114,1.0,0.004691534144621074,0.0,0.23111005638526966,15209.586231871544,65811.01,2024-04-02 18:00:00
2115,1.0,0.0024010023757864473,0.0,0.23111005638526966,15233.596255629409,65914.9,2024-04-02 19:00:00
2116,1.0,-0.006112167661221247,0.0,0.23111005638526966,15172.474579017196,65650.43,2024-04-02 20:00:00
2117,1.0,0.000978751088791796,0.0,0.23111005638526966,15182.262089905114,65692.78,2024-04-02 21:00:00
2118,1.0,0.0028468136745539597,0.0,0.23111005638526966,15210.730226650654,65815.96,2024-04-02 22:00:00
2119,1.0,-0.008134380654592497,0.0,0.23111005638526966,15129.386420104729,65463.99,2024-04-02 23:00:00
2120,1.0,-0.0017564364285281044,0.0,0.23111005638526966,15111.822055819448,65387.99,2024-04-03 00:00:00
2121,1.0,0.009347015120445758,0.0,0.23111005638526966,15205.292207023906,65792.43,2024-04-03 01:00:00
2122,1.0,0.0026360413031306963,0.0,0.23111005638526966,15231.652620055213,65906.49,2024-04-03 02:00:00
2123,1.0,0.007379344100381422,0.0,0.23111005638526966,15305.446061059027,66225.79,2024-04-03 03:00:00
2124,1.0,0.002186763353517563,0.0,0.23111005638526966,15327.313694594202,66320.41,2024-04-03 04:00:00
2125,1.0,-0.0056231387819099836,0.0,0.23111005638526966,15271.082306775103,66077.1,2024-04-03 05:00:00
2126,1.0,0.006325251133208257,0.0,0.23111005638526966,15334.334818107185,66350.79,2024-04-03 06:00:00
2127,1.0,-0.0049642440111552786,0.0,0.23111005638526966,15284.692377995632,66135.99,2024-04-03 07:00:00
2128,1.0,0.0088295597041988,0.0,0.23111005638526966,15372.98797503762,66518.04,2024-04-03 08:00:00
2129,1.0,-0.0007732942486649336,0.0,0.23111005638526966,15365.255032550971,66484.58,2024-04-03 09:00:00
2130,1.0,-0.00663193417803177,0.0,0.23111005638526966,15298.935690770653,66197.62,2024-04-03 10:00:00
2131,1.0,-0.00318608323732733,0.0,0.23111005638526966,15267.07485839738,66059.76,2024-04-03 11:00:00
2132,1.0,-0.0036924453708672444,0.0,0.23111005638526966,15230.150404688708,65899.99,2024-04-03 12:00:00
2133,1.0,-0.0022181943211860926,0.0,0.23111005638526966,15207.968461476847,65804.01,2024-04-03 13:00:00
2134,1.0,0.019041619765695215,0.0,0.23111005638526966,15398.384659133799,66627.93,2024-04-03 14:00:00
2135,1.0,-0.018302067585262375,0.0,0.23111005638526966,15215.363983281175,65836.01,2024-04-03 15:00:00
2136,1.0,0.00828506441135578,0.0,0.23111005638526966,15298.214627394733,66194.5,2024-04-03 16:00:00
2137,1.0,-0.0056041877572864905,0.0,0.23111005638526966,15242.172749821868,65952.01,2024-04-03 17:00:00
2138,1.0,0.0011800479479034038,0.0,0.23111005638526966,15253.973229300902,66003.07,2024-04-03 18:00:00
2139,1.0,-0.005062928005232243,0.0,0.23111005638526966,15203.34394924858,65784.0,2024-04-03 19:00:00
2140,1.0,-0.0016637612959177204,0.0,0.23111005638526966,15186.706336289402,65712.01,2024-04-03 20:00:00
2141,1.0,0.004777044865483731,0.0,0.23111005638526966,15234.47678494424,65918.71,2024-04-03 21:00:00
2142,1.0,0.0051142344377494734,0.0,0.23111005638526966,15285.619129321734,66140.0,2024-04-03 22:00:00
2143,1.0,-0.004084176916440447,0.0,0.23111005638526966,15244.77736015733,65963.28,2024-04-03 23:00:00
2144,1.0,0.007504605750942574,0.0,0.23111005638526966,15319.823417666756,66288.0,2024-04-04 00:00:00
2145,1.0,-0.003328215922004165,0.0,0.23111005638526966,15286.541258446714,66143.99,2024-04-04 01:00:00
2146,1.0,-0.00923538896321188,0.0,0.23111005638526966,15194.187368814595,65744.38,2024-04-04 02:00:00
2147,1.0,-0.0028743157712637184,0.0,0.23111005638526966,15165.444211101958,65620.01,2024-04-04 03:00:00
2148,1.0,-0.0032262963871382455,0.0,0.23111005638526966,15133.181247230576,65480.41,2024-04-04 04:00:00
2149,1.0,0.002569019386778746,0.0,0.23111005638526966,15158.871441098363,65591.57,2024-04-04 05:00:00
2150,1.0,0.004077474724805142,0.0,0.23111005638526966,15199.646188346414,65768.0,2024-04-04 06:00:00
2151,1.0,0.0074787214246274745,0.0,0.23111005638526966,15274.43340259269,66091.6,2024-04-04 07:00:00
2152,1.0,0.0029676842340430084,0.0,0.23111005638526966,15304.11024493312,66220.01,2024-04-04 08:00:00
2153,1.0,0.0012332032608717782,0.0,0.23111005638526966,15316.442277541837,66273.37,2024-04-04 09:00:00
2154,1.0,0.00012133277960238046,0.0,0.23111005638526966,15317.65560533786,66278.62,2024-04-04 10:00:00
2155,1.0,0.0017344809731714122,0.0,0.23111005638526966,15335.000415069575,66353.67,2024-04-04 11:00:00
2156,1.0,0.008212033633537794,0.0,0.23111005638526966,15417.120751404953,66709.0,2024-04-04 12:00:00
2157,1.0,0.012321632656180555,0.0,0.23111005638526966,15540.337077966758,67242.15,2024-04-04 13:00:00
2158,1.0,0.01039579255632234,0.0,0.23111005638526966,15644.295003529982,67691.97,2024-04-04 14:00:00
2159,1.0,-0.0010164220279822985,0.0,0.23111005638526966,15634.130783250159,67647.99,2024-04-04 15:00:00
2160,1.0,0.003689672050190711,0.0,0.23111005638526966,15671.027503752066,67807.64,2024-04-04 16:00:00
2161,1.0,0.0240710368127513,0.0,0.23111005638526966,15911.737871879579,68849.18,2024-04-04 17:00:00
2162,1.0,-0.005909021921658496,0.0,0.23111005638526966,15852.647652662994,68593.5,2024-04-04 18:00:00
2163,1.0,-0.0021608790272022818,0.0,0.23111005638526966,15831.038862390971,68500.0,2024-04-04 19:00:00
2164,1.0,-0.013144153346856001,0.0,0.23111005638526966,15699.597328922411,67931.26,2024-04-04 20:00:00
2165,1.0,-0.003313193768339079,0.0,0.23111005638526966,15666.46539123902,67787.9,2024-04-04 21:00:00
2166,1.0,0.003447006490986496,0.0,0.23111005638526966,15700.935456148885,67937.05,2024-04-04 22:00:00
2167,1.0,0.012728155245361996,0.0,0.23111005638526966,15828.217008602505,68487.79,2024-04-04 23:00:00
2168,1.0,0.0027319519765303993,0.0,0.23111005638526966,15855.53652836781,68606.0,2024-04-05 00:00:00
2169,1.0,-0.010307508514782966,0.0,0.23111005638526966,15752.46144321998,68160.0,2024-04-05 01:00:00
2170,1.0,-0.012942163157575123,0.0,0.23111005638526966,15623.039811644228,67600.0,2024-04-05 02:00:00
2171,1.0,0.006101074378514932,0.0,0.23111005638526966,15684.050555429378,67863.99,2024-04-05 03:00:00
2172,1.0,-0.004991977217921885,0.0,0.23111005638526966,15634.130783250159,67647.99,2024-04-05 04:00:00
2173,1.0,-0.01756320873499881,0.0,0.23111005638526966,15458.49869590017,66888.04,2024-04-05 05:00:00
2174,1.0,0.0058359911438408745,0.0,0.23111005638526966,15516.85860733858,67140.56,2024-04-05 06:00:00
2175,1.0,-0.004849151203075416,0.0,0.23111005638526966,15468.367095307825,66930.74,2024-04-05 07:00:00
2176,1.0,0.00509528341312598,0.0,0.23111005638526966,15519.319929439085,67151.21,2024-04-05 08:00:00
2177,1.0,-0.007978612476588933,0.0,0.23111005638526966,15439.533804673196,66805.98,2024-04-05 09:00:00
2178,1.0,0.005284793659362004,0.0,0.23111005638526966,15492.381741266816,67034.65,2024-04-05 10:00:00
2179,1.0,-0.012864741288685946,0.0,0.23111005638526966,15363.734328379956,66478.0,2024-04-05 11:00:00
2180,1.0,0.009382837179185663,0.0,0.23111005638526966,15457.562700171813,66883.99,2024-04-05 12:00:00
2181,1.0,0.014236610583388938,0.0,0.23111005638526966,15599.928806005702,67500.0,2024-04-05 13:00:00
2182,1.0,0.014776945895217613,0.0,0.23111005638526966,15747.698264957879,68139.39,2024-04-05 14:00:00
2183,1.0,0.001183976818861629,0.0,0.23111005638526966,15759.538033146495,68190.62,2024-04-05 15:00:00
2184,1.0,-0.0054731483553156065,0.0,0.23111005638526966,15704.806549593339,67953.8,2024-04-05 16:00:00
2185,1.0,-0.011816888293035299,0.0,0.23111005638526966,15586.637666662986,67442.49,2024-04-05 17:00:00
2186,1.0,0.004310895881754368,0.0,0.23111005638526966,15629.74662548053,67629.02,2024-04-05 18:00:00
2187,1.0,-0.005006306041417883,0.0,0.23111005638526966,15579.68356506635,67412.4,2024-04-05 19:00:00
2188,1.0,0.005340491182950791,0.0,0.23111005638526966,15633.088476895859,67643.48,2024-04-05 20:00:00
2189,1.0,-0.0029589020519004408,0.0,0.23111005638526966,15603.499456376854,67515.45,2024-04-05 21:00:00
2190,1.0,0.002613392517604552,0.0,0.23111005638526966,15629.6333815529,67628.53,2024-04-05 22:00:00
2191,1.0,0.004439393073104657,0.0,0.23111005638526966,15674.027312283946,67820.62,2024-04-05 23:00:00
2192,1.0,0.0018477249008004946,0.0,0.23111005638526966,15692.504561291951,67900.57,2024-04-06 00:00:00
2193,1.0,-0.004866715567361098,0.0,0.23111005638526966,15643.83740561834,67689.99,2024-04-06 01:00:00
2194,1.0,-0.002667010050686258,0.0,0.23111005638526966,15617.167305111478,67574.59,2024-04-06 02:00:00
2195,1.0,0.004932350823374509,0.0,0.23111005638526966,15666.490813345223,67788.01,2024-04-06 03:00:00
2196,1.0,-0.0012057011641620193,0.0,0.23111005638526966,15654.433801703603,67735.84,2024-04-06 04:00:00
2197,1.0,0.007000323607910104,0.0,0.23111005638526966,15724.437037782704,68038.74,2024-04-06 05:00:00
2198,1.0,0.0016334858785308824,0.0,0.23111005638526966,15740.771896568012,68109.42,2024-04-06 06:00:00
2199,1.0,-0.0027132320619628445,0.0,0.23111005638526966,15713.639575948384,67992.02,2024-04-06 07:00:00
2200,1.0,0.0004649934334469435,0.0,0.23111005638526966,15718.289510282853,68012.14,2024-04-06 08:00:00
2201,1.0,-0.005087656781265286,0.0,0.23111005638526966,15667.4129424702,67792.0,2024-04-06 09:00:00
2202,1.0,0.0011594791528848872,0.0,0.23111005638526966,15679.00773399905,67842.17,2024-04-06 10:00:00
2203,1.0,-0.0040215460911600534,0.0,0.23111005638526966,15638.792273087449,67668.16,2024-04-06 11:00:00
2204,1.0,0.0016226237058808693,0.0,0.23111005638526966,15655.018510146258,67738.37,2024-04-06 12:00:00
2205,1.0,-0.000887000396406438,0.0,0.23111005638526966,15646.148506182193,67699.99,2024-04-06 13:00:00
2206,1.0,0.00679463565772694,0.0,0.23111005638526966,15714.094862759463,67993.99,2024-04-06 14:00:00
2207,1.0,0.002542441730294195,0.0,0.23111005638526966,15739.519280062405,68104.0,2024-04-06 15:00:00
2208,1.0,0.0009124225026089334,0.0,0.23111005638526966,15748.643505088494,68143.48,2024-04-06 16:00:00
2209,1.0,0.003323824830933154,0.0,0.23111005638526966,15781.881753397825,68287.3,2024-04-06 17:00:00
2210,1.0,0.00046175789265762434,0.0,0.23111005638526966,15786.499332324402,68307.28,2024-04-06 18:00:00
2211,1.0,-0.0010931505667023886,0.0,0.23111005638526966,15775.567826657378,68259.98,2024-04-06 19:00:00
2212,1.0,0.0030048929531214527,0.0,0.23111005638526966,15805.616756188592,68390.0,2024-04-06 20:00:00
2213,1.0,-0.0020880793594411444,0.0,0.23111005638526966,15784.73596259418,68299.65,2024-04-06 21:00:00
2214,1.0,0.017480009114700077,0.0,0.23111005638526966,15959.536053741182,69056.0,2024-04-06 22:00:00
2215,1.0,-0.003697760902164373,0.0,0.23111005638526966,15922.558444719538,68896.0,2024-04-06 23:00:00
2216,1.0,0.0024033134763505586,0.0,0.23111005638526966,15946.591579483043,68999.99,2024-04-07 00:00:00
2217,1.0,0.012518307314164303,0.0,0.23111005638526966,16071.774652624686,69541.65,2024-04-07 01:00:00
2218,1.0,-0.005584774512549848,0.0,0.23111005638526966,16015.926907499188,69300.0,2024-04-07 02:00:00
2219,1.0,0.0024971441592428166,0.0,0.23111005638526966,16040.898349091616,69408.05,2024-04-07 03:00:00
2220,1.0,-0.002394531294207809,0.0,0.23111005638526966,16016.953036149538,69304.44,2024-04-07 04:00:00
2221,1.0,0.0021567190461872087,0.0,0.23111005638526966,16038.52022661141,69397.76,2024-04-07 05:00:00
2222,1.0,-0.0035514682364724648,0.0,0.23111005638526966,16003.005544246686,69244.09,2024-04-07 06:00:00
2223,1.0,0.0027714717961722273,0.0,0.23111005638526966,16030.720262208408,69364.01,2024-04-07 07:00:00
2224,1.0,0.0026804144339565026,0.0,0.23111005638526966,16057.524406547973,69479.99,2024-04-07 08:00:00
2225,1.0,-0.004391091071320079,0.0,0.23111005638526966,16013.613495834772,69289.99,2024-04-07 09:00:00
2226,1.0,0.0008816848651096734,0.0,0.23111005638526966,16022.430344485869,69328.14,2024-04-07 10:00:00
2227,1.0,0.000666983622727821,0.0,0.23111005638526966,16029.100180713147,69357.0,2024-04-07 11:00:00
2228,1.0,-0.00048556222846527815,0.0,0.23111005638526966,16024.244558428494,69335.99,2024-04-07 12:00:00
2229,1.0,0.00032216741860083856,0.0,0.23111005638526966,16027.466232614503,69349.93,2024-04-07 13:00:00
2230,1.0,0.005281095898459898,0.0,0.23111005638526966,16080.277191599102,69578.44,2024-04-07 14:00:00
2231,1.0,-0.0008019518956567481,0.0,0.23111005638526966,16072.257672642534,69543.74,2024-04-07 15:00:00
2232,1.0,0.01225484184988527,0.0,0.23111005638526966,16194.806091141387,70074.0,2024-04-07 16:00:00
2233,1.0,-0.006378406446177177,0.0,0.23111005638526966,16131.022026679615,69798.01,2024-04-07 17:00:00
2234,1.0,-0.009429290300519097,0.0,0.23111005638526966,16036.729123674424,69390.01,2024-04-07 18:00:00
2235,1.0,-0.007441743815605696,0.0,0.23111005638526966,15962.311685518367,69068.01,2024-04-07 19:00:00
2236,1.0,0.005585467842719481,0.0,0.23111005638526966,16018.166363945562,69309.69,2024-04-07 20:00:00
2237,1.0,-0.006433872859709663,0.0,0.23111005638526966,15953.827635348465,69031.3,2024-04-07 21:00:00
2238,1.0,0.003898826651219497,0.0,0.23111005638526966,15992.81590186066,69200.0,2024-04-07 22:00:00
2239,1.0,0.0037067741943634246,0.0,0.23111005638526966,16029.883643804294,69360.39,2024-04-07 23:00:00
2240,1.0,-0.0007950185939653238,0.0,0.23111005638526966,16021.933457864641,69325.99,2024-04-08 00:00:00
2241,1.0,0.0025660149560457284,0.0,0.23111005638526966,16047.593607425099,69437.02,2024-04-08 01:00:00
2242,1.0,-0.004830662398565073,0.0,0.23111005638526966,15999.286983439448,69228.0,2024-04-08 02:00:00
2243,1.0,0.005337486752217774,0.0,0.23111005638526966,16052.661850961626,69458.95,2024-04-08 03:00:00
2244,1.0,-0.0017783918838846148,0.0,0.23111005638526966,16034.87793212278,69382.0,2024-04-08 04:00:00
2245,1.0,0.007395290694272444,0.0,0.23111005638526966,16108.830839065504,69701.99,2024-04-08 05:00:00
2246,1.0,0.002040701797881593,0.0,0.23111005638526966,16129.23785704432,69790.29,2024-04-08 06:00:00
2247,1.0,0.020992650861699803,0.0,0.23111005638526966,16339.164365661318,70698.63,2024-04-08 07:00:00
2248,1.0,0.029336417227376843,0.0,0.23111005638526966,16632.528537935086,71968.0,2024-04-08 08:00:00
2249,1.0,0.00529819804263243,0.0,0.23111005638526966,16685.51051836141,72197.25,2024-04-08 09:00:00
2250,1.0,0.0029288577445702687,0.0,0.23111005638526966,16714.799095807113,72323.98,2024-04-08 10:00:00
2251,1.0,0.0018493426711949723,0.0,0.23111005638526966,16733.292522519063,72404.0,2024-04-08 11:00:00
2252,1.0,-0.005176403042917082,0.0,0.23111005638526966,16681.528492089892,72180.02,2024-04-08 12:00:00
2253,1.0,-0.005447495139057355,0.0,0.23111005638526966,16627.05354069932,71944.31,2024-04-08 13:00:00
2254,1.0,-0.005045363640946743,0.0,0.23111005638526966,16576.59990428985,71726.0,2024-04-08 14:00:00
2255,1.0,0.0011088660505363804,0.0,0.23111005638526966,16587.688564795215,71773.98,2024-04-08 15:00:00
2256,1.0,-0.0007830008710330731,0.0,0.23111005638526966,16579.858556084884,71740.1,2024-04-08 16:00:00
2257,1.0,-0.0009445468004469149,0.0,0.23111005638526966,16570.413088080415,71699.23,2024-04-08 17:00:00
2258,1.0,0.004838982360595037,0.0,0.23111005638526966,16618.802911686365,71908.61,2024-04-08 18:00:00
2259,1.0,-0.003295860514110245,0.0,0.23111005638526966,16585.844306545263,71766.0,2024-04-08 19:00:00
2260,1.0,-0.0012482254145368642,0.0,0.23111005638526966,16573.362052399894,71711.99,2024-04-08 20:00:00
